"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.239446769E1,1.150500029E-1,9.741000175E0,3.220500052E-1,9.747001443E0
1.239645506E1,1.150500029E-1,9.753000259E0,3.460500240E-1,9.759815633E0
1.239844252E1,1.080000028E-1,9.754950523E0,3.769500256E-1,9.762828229E0
1.240042991E1,9.600000083E-2,9.765000343E0,4.129500091E-1,9.774199477E0
1.240241721E1,8.595000207E-2,9.748050690E0,4.609500170E-1,9.759321420E0
1.240440460E1,9.795000404E-2,9.741000175E0,4.560000300E-1,9.752159486E0
1.240639198E1,8.400000632E-2,9.757050514E0,5.080500245E-1,9.770629743E0
1.240837941E1,6.495000422E-2,9.741000175E0,5.250000358E-1,9.755353810E0
1.241036680E1,5.700000376E-2,9.762000084E0,5.610000491E-1,9.778272633E0
1.241235418E1,6.705000252E-2,9.757050514E0,6.019500494E-1,9.775831131E0
1.241434157E1,7.695000619E-2,9.753000259E0,6.070500016E-1,9.772177089E0
1.241632895E1,8.100000024E-2,9.753000259E0,6.570000052E-1,9.775439840E0
1.241831634E1,9.600000083E-2,9.745050430E0,6.310500503E-1,9.765933036E0
1.242030372E1,8.595000207E-2,9.742950439E0,6.280500293E-1,9.763550456E0
1.242229111E1,7.905000448E-2,9.745050430E0,6.229500175E-1,9.765261057E0
1.242427826E1,6.705000252E-2,9.733950615E0,5.950500369E-1,9.752352271E0
1.242626588E1,4.800000042E-2,9.738000870E0,5.730000138E-1,9.754962530E0
1.242825326E1,3.795000166E-2,9.736050606E0,5.400000215E-1,9.751088228E0
1.243024065E1,2.895000204E-2,9.772050858E0,5.160000324E-1,9.785707542E0
1.243222805E1,2.595000155E-2,9.730950356E0,4.920000136E-1,9.743414814E0
1.243421520E1,2.400000021E-2,9.753000259E0,4.390500188E-1,9.762907097E0
1.243620258E1,5.700000376E-2,9.741000175E0,3.889500201E-1,9.748928943E0
1.243819020E1,6.495000422E-2,9.745050430E0,3.289500177E-1,9.750817120E0
1.244017758E1,6.900000572E-2,9.757050514E0,2.860500216E-1,9.761486585E0
1.244216466E1,8.400000632E-2,9.757050514E0,2.400000095E-1,9.760363249E0
1.244415205E1,5.505000427E-2,9.753000259E0,2.310000062E-1,9.755890814E0
1.244613944E1,8.400000632E-2,9.753000259E0,1.920000017E-1,9.755251614E0
1.244812682E1,1.150500029E-1,9.738000870E0,1.660500020E-1,9.740095998E0
1.245011428E1,1.290000081E-1,9.765000343E0,1.450500041E-1,9.766929518E0
1.245210167E1,1.360500008E-1,9.748050690E0,1.639500111E-1,9.750378529E0
1.245408906E1,1.290000081E-1,9.757050514E0,1.279500127E-1,9.758742078E0
1.245607643E1,8.400000632E-2,9.762000084E0,1.330500096E-1,9.763268098E0
1.245806382E1,6.495000422E-2,9.753000259E0,1.279500127E-1,9.754055760E0
1.246005143E1,4.500000179E-2,9.745050430E0,1.330500096E-1,9.746062548E0
1.246203882E1,5.295000225E-2,9.754950523E0,1.560000032E-1,9.756341498E0
1.246402620E1,4.095000029E-2,9.754950523E0,1.950000077E-1,9.756985273E0
1.246601335E1,4.500000179E-2,9.753000259E0,2.020500153E-1,9.755196731E0
1.246800073E1,4.305000231E-2,9.748050690E0,2.260500044E-1,9.750766337E0
1.246998812E1,6.000000238E-2,9.754950523E0,2.790000141E-1,9.759123973E0
1.247197550E1,7.395000011E-2,9.750000000E0,3.000000119E-1,9.754894598E0
1.247396312E1,6.900000572E-2,9.754950523E0,3.240000010E-1,9.760573585E0
1.247595027E1,6.900000572E-2,9.748050690E0,3.619500101E-1,9.755012099E0
1.247793789E1,7.695000619E-2,9.745050430E0,3.739500046E-1,9.752526226E0
1.247992539E1,7.395000011E-2,9.750000000E0,4.050000310E-1,9.758688110E0
1.248191301E1,7.905000448E-2,9.741000175E0,4.270500243E-1,9.750677158E0
1.248390047E1,8.400000632E-2,9.738000870E0,4.440000355E-1,9.748479521E0
1.248588808E1,8.400000632E-2,9.757050514E0,4.339500070E-1,9.767057046E0
1.248787547E1,7.200000435E-2,9.762000084E0,4.729500115E-1,9.773715330E0
1.248986293E1,7.395000011E-2,9.729000092E0,4.680000246E-1,9.740530551E0
1.249185033E1,7.905000448E-2,9.748050690E0,4.870500267E-1,9.760530666E0
1.249383802E1,1.009500027E-1,9.745050430E0,4.920000136E-1,9.757984567E0
1.249582541E1,8.400000632E-2,9.750000000E0,5.160000324E-1,9.764005942E0
1.249781310E1,8.400000632E-2,9.742950439E0,5.130000114E-1,9.756808304E0
1.249980071E1,7.200000435E-2,9.757050514E0,5.490000248E-1,9.772748834E0
1.250178818E1,7.905000448E-2,9.738000870E0,5.470499992E-1,9.753674874E0
1.250377579E1,6.195000187E-2,9.745050430E0,5.400000215E-1,9.760197012E0
1.250576318E1,7.905000448E-2,9.742950439E0,5.440500379E-1,9.758448781E0
1.250775064E1,7.905000448E-2,9.741000175E0,5.350500345E-1,9.756003888E0
1.250973826E1,7.905000448E-2,9.726000786E0,5.419500470E-1,9.741409038E0
1.251172564E1,6.900000572E-2,9.757050514E0,5.370000005E-1,9.772060414E0
1.251371310E1,7.200000435E-2,9.757050514E0,5.179499984E-1,9.771053727E0
1.251570071E1,6.000000238E-2,9.748050690E0,5.110500455E-1,9.761622017E0
1.251768817E1,6.000000238E-2,9.736050606E0,5.230500102E-1,9.750275007E0
1.251967556E1,6.000000238E-2,9.729000092E0,4.939500093E-1,9.741715937E0
1.252166294E1,6.900000572E-2,9.769050598E0,4.819500148E-1,9.781175104E0
1.252365063E1,6.195000187E-2,9.742950439E0,4.390500188E-1,9.753034707E0
1.252563825E1,6.195000187E-2,9.742950439E0,4.129500091E-1,9.751894625E0
1.252762591E1,5.700000376E-2,9.748050690E0,3.619500101E-1,9.754934600E0
1.252961338E1,5.700000376E-2,9.750000000E0,3.340500295E-1,9.755887372E0
1.253160099E1,7.395000011E-2,9.753000259E0,2.929500043E-1,9.757679149E0
1.253358838E1,6.495000422E-2,9.769050598E0,2.689500153E-1,9.772967932E0
1.253557584E1,6.000000238E-2,9.745050430E0,2.310000062E-1,9.747972553E0
1.253756345E1,8.595000207E-2,9.760050774E0,1.879500151E-1,9.762238663E0
1.253955091E1,7.395000011E-2,9.750000000E0,2.119500041E-1,9.752583832E0
1.254153830E1,8.100000024E-2,9.753000259E0,1.780500114E-1,9.754961654E0
1.254352591E1,1.050000042E-1,9.745050430E0,1.560000032E-1,9.746864567E0
1.254551330E1,7.695000619E-2,9.745050430E0,1.420500129E-1,9.746389454E0
1.254750076E1,9.600000083E-2,9.750000000E0,1.560000032E-1,9.751720464E0
1.254948806E1,8.400000632E-2,9.757050514E0,1.420500129E-1,9.758446031E0
1.255147523E1,7.395000011E-2,9.736050606E0,1.560000032E-1,9.737581117E0
1.255346261E1,7.395000011E-2,9.760050774E0,1.450500041E-1,9.761408669E0
1.255544992E1,8.400000632E-2,9.774000168E0,1.560000032E-1,9.775605929E0
1.255743700E1,6.495000422E-2,9.750000000E0,1.759500057E-1,9.751803777E0
1.255942415E1,8.595000207E-2,9.754950523E0,2.119500041E-1,9.757631368E0
1.256141123E1,9.300000221E-2,9.745050430E0,2.350500077E-1,9.748328339E0
1.256339853E1,1.009500027E-1,9.762000084E0,2.500500083E-1,9.765723811E0
1.256538569E1,1.030500084E-1,9.760050774E0,2.830500007E-1,9.764698035E0
1.256737307E1,9.795000404E-2,9.750000000E0,2.860500216E-1,9.754687018E0
1.256936007E1,6.195000187E-2,9.748050690E0,2.910000086E-1,9.752589967E0
1.257134746E1,4.800000042E-2,9.750000000E0,2.910000086E-1,9.754459750E0
1.257333453E1,3.105000220E-2,9.754950523E0,3.030000031E-1,9.759704546E0
1.257532168E1,3.405000269E-2,9.753000259E0,3.190500140E-1,9.758276814E0
1.257730907E1,1.905000024E-2,9.750000000E0,3.139500022E-1,9.755071886E0
1.257929645E1,5.700000376E-2,9.748050690E0,3.100500107E-1,9.753146787E0
1.258128376E1,7.905000448E-2,9.762000084E0,3.240000010E-1,9.767695252E0
1.258327092E1,1.080000028E-1,9.753000259E0,3.340500295E-1,9.759316958E0
1.258525828E1,9.300000221E-2,9.745050430E0,3.360000253E-1,9.751284680E0
1.258724559E1,1.339500099E-1,9.733950615E0,3.529500067E-1,9.741268443E0
1.258923305E1,1.270500124E-1,9.741000175E0,3.340500295E-1,9.747554337E0
1.259122036E1,1.240500063E-1,9.742950439E0,3.480000198E-1,9.749952599E0
1.259320752E1,1.080000028E-1,9.757050514E0,3.580500185E-1,9.764215204E0
1.259519482E1,8.895000070E-2,9.762000084E0,3.580500185E-1,9.768969114E0
1.259718221E1,6.000000238E-2,9.745050430E0,3.550500274E-1,9.751700796E0
1.259916936E1,6.705000252E-2,9.736050606E0,3.739500046E-1,9.743460151E0
1.260115674E1,8.400000632E-2,9.736050606E0,3.840000033E-1,9.743982420E0
1.260314406E1,8.895000070E-2,9.745050430E0,3.670500219E-1,9.752366160E0
1.260513121E1,6.495000422E-2,9.750000000E0,3.840000033E-1,9.757775080E0
1.260711852E1,5.700000376E-2,9.742950439E0,3.720000088E-1,9.750216217E0
1.260910566E1,4.995000362E-2,9.745050430E0,3.529500067E-1,9.751567905E0
1.261109297E1,5.295000225E-2,9.730950356E0,3.670500219E-1,9.738014389E0
1.261308012E1,7.395000011E-2,9.741000175E0,3.670500219E-1,9.748193614E0
1.261506743E1,7.395000011E-2,9.750000000E0,3.769500256E-1,9.757564241E0
1.261705458E1,9.300000221E-2,9.757050514E0,3.649500310E-1,9.764316272E0
1.261904189E1,7.905000448E-2,9.730950356E0,3.739500046E-1,9.738453796E0
1.262102926E1,8.595000207E-2,9.754950523E0,3.670500219E-1,9.762231960E0
1.262301634E1,8.100000024E-2,9.745050430E0,3.430500031E-1,9.751423086E0
1.262500349E1,6.495000422E-2,9.748050690E0,3.619500101E-1,9.754984293E0
1.262699111E1,7.200000435E-2,9.730950356E0,3.499500155E-1,9.737507065E0
1.262897826E1,4.800000042E-2,9.748050690E0,3.649500310E-1,9.754997938E0
1.263096585E1,3.105000220E-2,9.738000870E0,3.550500274E-1,9.744520797E0
1.263295293E1,4.305000231E-2,9.753000259E0,3.499500155E-1,9.759371515E0
1.263494008E1,4.305000231E-2,9.741000175E0,3.289500177E-1,9.746647928E0
1.263692739E1,2.895000204E-2,9.736050606E0,3.289500177E-1,9.741649122E0
1.263891477E1,4.305000231E-2,9.748050690E0,3.259500265E-1,9.753593644E0
1.264090193E1,4.500000179E-2,9.754950523E0,3.139500022E-1,9.760104985E0
1.264288930E1,4.995000362E-2,9.765000343E0,3.220500052E-1,9.770437192E0
1.264487668E1,3.600000218E-2,9.750000000E0,3.070500195E-1,9.754900087E0
1.264686407E1,1.905000024E-2,9.748050690E0,2.980500162E-1,9.752624722E0
1.264885107E1,7.050000131E-3,9.760050774E0,2.740500271E-1,9.763900052E0
1.265083822E1,-1.605000161E-2,9.753000259E0,2.620500028E-1,9.756533291E0
1.265282554E1,-2.295000106E-2,9.742950439E0,2.280000150E-1,9.745644872E0
1.265481262E1,-6.000000052E-3,9.745050430E0,1.900500059E-1,9.746905298E0
1.265679977E1,-9.000000544E-3,9.748050690E0,1.540500075E-1,9.749272006E0
1.265878708E1,1.905000024E-2,9.750000000E0,1.399500072E-1,9.751022967E0
1.266077424E1,4.095000029E-2,9.745050430E0,1.060500070E-1,9.745713488E0
1.266276162E1,7.905000448E-2,9.754950523E0,1.129500046E-1,9.755924678E0
1.266474894E1,1.080000028E-1,9.750000000E0,1.159500033E-1,9.751287525E0
1.266673632E1,1.290000081E-1,9.757050514E0,1.399500072E-1,9.758906790E0
1.266872340E1,1.319999993E-1,9.762000084E0,1.639500111E-1,9.764269007E0
1.267071055E1,1.240500063E-1,9.741000175E0,1.639500111E-1,9.743169527E0
1.267269763E1,1.240500063E-1,9.748050690E0,1.800000072E-1,9.750501559E0
1.267468493E1,9.300000221E-2,9.750000000E0,1.969500035E-1,9.752432430E0
1.267667230E1,1.050000042E-1,9.753000259E0,2.119500041E-1,9.755868073E0
1.267865946E1,7.200000435E-2,9.757050514E0,2.280000150E-1,9.759979649E0
1.268064676E1,7.200000435E-2,9.750000000E0,2.280000150E-1,9.752931252E0
1.268263392E1,6.705000252E-2,9.745050430E0,2.569500208E-1,9.748667955E0
1.268462123E1,4.995000362E-2,9.757050514E0,2.860500216E-1,9.761370516E0
1.268660861E1,6.705000252E-2,9.741000175E0,2.809500098E-1,9.745281578E0
1.268859573E1,6.195000187E-2,9.742950439E0,3.190500140E-1,9.748369811E0
1.269058304E1,7.695000619E-2,9.765000343E0,3.049500287E-1,9.770063845E0
1.269257042E1,7.905000448E-2,9.745050430E0,3.000000119E-1,9.749987528E0
1.269455788E1,8.100000024E-2,9.754950523E0,2.950500250E-1,9.759747703E0
1.269654527E1,7.395000011E-2,9.753000259E0,3.100500107E-1,9.758207503E0
1.269853266E1,1.050000042E-1,9.753000259E0,3.120000064E-1,9.758554353E0
1.270052006E1,1.099500060E-1,9.750000000E0,3.000000119E-1,9.755233929E0
1.270250744E1,9.300000221E-2,9.748050690E0,3.070500195E-1,9.753328712E0
1.270449483E1,1.080000028E-1,9.745050430E0,3.240000010E-1,9.751033170E0
1.270648221E1,8.595000207E-2,9.754950523E0,3.100500107E-1,9.760255024E0
1.270846982E1,8.595000207E-2,9.738000870E0,2.910000086E-1,9.742726997E0
1.271045721E1,7.200000435E-2,9.736050606E0,2.860500216E-1,9.740517954E0
1.271244461E1,6.000000238E-2,9.754950523E0,2.670000196E-1,9.758788282E0
1.271443199E1,6.000000238E-2,9.757050514E0,2.449500114E-1,9.760309178E0
1.271641945E1,6.495000422E-2,9.765000343E0,2.670000196E-1,9.768865810E0
1.271840684E1,4.500000179E-2,9.753000259E0,2.520000041E-1,9.756359109E0
1.272039445E1,6.000000238E-2,9.753000259E0,2.380500138E-1,9.756089476E0
1.272238192E1,7.200000435E-2,9.738000870E0,2.400000095E-1,9.741223996E0
1.272436930E1,5.700000376E-2,9.738000870E0,2.470500171E-1,9.741300922E0
1.272635668E1,5.700000376E-2,9.742950439E0,2.449500114E-1,9.746195810E0
1.272834407E1,8.100000024E-2,9.754950523E0,2.310000062E-1,9.758021404E0
1.273033168E1,7.905000448E-2,9.754950523E0,2.430000156E-1,9.758296861E0
1.273231915E1,8.100000024E-2,9.750000000E0,2.380500138E-1,9.753241964E0
1.273430653E1,8.100000024E-2,9.748050690E0,2.430000156E-1,9.751415398E0
1.273629413E1,9.795000404E-2,9.750000000E0,2.550000250E-1,9.753825876E0
1.273828159E1,9.600000083E-2,9.765000343E0,2.689500153E-1,9.769175084E0
1.274026898E1,6.900000572E-2,9.760050774E0,2.809500098E-1,9.764337408E0
1.274225629E1,8.400000632E-2,9.745050430E0,2.860500216E-1,9.749609659E0
1.274424367E1,6.705000252E-2,9.753000259E0,2.910000086E-1,9.757570946E0
1.274623105E1,7.200000435E-2,9.765000343E0,2.689500153E-1,9.768968718E0
1.274821845E1,5.295000225E-2,9.748050690E0,2.620500028E-1,9.751716062E0
1.275020583E1,3.795000166E-2,9.741000175E0,2.500500083E-1,9.744282920E0
1.275219322E1,5.700000376E-2,9.730950356E0,2.430000156E-1,9.734150853E0
1.275418060E1,5.505000427E-2,9.762000084E0,2.040000111E-1,9.764286566E0
1.275616799E1,4.995000362E-2,9.742950439E0,1.830000132E-1,9.744796933E0
1.275815537E1,7.695000619E-2,9.753000259E0,1.800000072E-1,9.754964652E0
1.276014282E1,9.300000221E-2,9.748050690E0,1.399500072E-1,9.749498821E0
1.276213020E1,7.905000448E-2,9.762000084E0,1.129500046E-1,9.762973535E0
1.276411782E1,9.300000221E-2,9.738000870E0,9.900000691E-2,9.738948143E0
1.276610528E1,8.895000070E-2,9.742950439E0,8.895000070E-2,9.743762490E0
1.276809259E1,7.695000619E-2,9.753000259E0,6.105000153E-2,9.753494885E0
1.277007997E1,1.080000028E-1,9.753000259E0,4.605000094E-2,9.753706919E0
1.277206738E1,8.100000024E-2,9.748050690E0,2.700000070E-2,9.748424603E0
1.277405484E1,9.105000645E-2,9.738000870E0,2.205000073E-2,9.738451481E0
1.277604245E1,1.080000028E-1,9.754950523E0,1.305000018E-2,9.755557084E0
1.277802992E1,1.009500027E-1,9.765000343E0,7.950000465E-3,9.765525373E0
1.278001730E1,1.200000048E-1,9.745050430E0,-7.950000465E-3,9.745792482E0
1.278200469E1,1.200000048E-1,9.742950439E0,3.000000026E-3,9.743689869E0
1.278399230E1,1.270500124E-1,9.742950439E0,6.000000052E-3,9.743780630E0
1.278597946E1,1.200000048E-1,9.757050514E0,3.705000132E-2,9.757858753E0
1.278796676E1,1.360500008E-1,9.753000259E0,5.595000088E-2,9.754109599E0
1.278995392E1,1.339500099E-1,9.757050514E0,1.039500013E-1,9.758523605E0
1.279194130E1,9.600000083E-2,9.757050514E0,1.330500096E-1,9.758429845E0
1.279392868E1,1.129500046E-1,9.754950523E0,1.680000126E-1,9.757050857E0
1.279591599E1,8.895000070E-2,9.745050430E0,2.089500129E-1,9.747696143E0
1.279790338E1,6.705000252E-2,9.757050514E0,2.380500138E-1,9.760184335E0
1.279989053E1,4.500000179E-2,9.729000092E0,2.740500271E-1,9.732963125E0
1.280187784E1,3.795000166E-2,9.741000175E0,2.929500043E-1,9.745478148E0
1.280386499E1,4.500000179E-2,9.750000000E0,3.220500052E-1,9.755421119E0
1.280585230E1,4.800000042E-2,9.748050690E0,3.289500177E-1,9.753717464E0
1.280783949E1,5.505000427E-2,9.730950356E0,3.310500085E-1,9.736735563E0
1.280982688E1,8.400000632E-2,9.745050430E0,3.700500131E-1,9.752435639E0
1.281181449E1,9.600000083E-2,9.742950439E0,3.739500046E-1,9.750596796E0
1.281380188E1,1.030500084E-1,9.753000259E0,3.930000067E-1,9.761459029E0
1.281578926E1,1.170000061E-1,9.750000000E0,4.219500124E-1,9.759827397E0
1.281777665E1,1.240500063E-1,9.760050774E0,4.270500243E-1,9.770176622E0
1.281976405E1,1.200000048E-1,9.738000870E0,4.249500334E-1,9.748007154E0
1.282175120E1,1.080000028E-1,9.762000084E0,4.320000112E-1,9.772150922E0
1.282373859E1,9.105000645E-2,9.745050430E0,4.410000145E-1,9.755448683E0
1.282572597E1,6.705000252E-2,9.762000084E0,4.290000200E-1,9.771651977E0
1.282771336E1,7.200000435E-2,9.742950439E0,4.249500334E-1,9.752479162E0
1.282970097E1,7.695000619E-2,9.762000084E0,4.219500124E-1,9.771417950E0
1.283168815E1,6.705000252E-2,9.748050690E0,4.200000167E-1,9.757324837E0
1.283367576E1,7.395000011E-2,9.754950523E0,4.219500124E-1,9.764352008E0
1.283566315E1,8.400000632E-2,9.750000000E0,4.249500334E-1,9.759617745E0
1.283765030E1,8.100000024E-2,9.762000084E0,4.009500146E-1,9.770566389E0
1.283963792E1,6.495000422E-2,9.748050690E0,3.580500185E-1,9.754840366E0
1.284162530E1,6.195000187E-2,9.745050430E0,3.220500052E-1,9.750567260E0
1.284361268E1,6.000000238E-2,9.750000000E0,3.100500107E-1,9.755113070E0
1.284560007E1,6.000000238E-2,9.765000343E0,2.689500153E-1,9.768887645E0
1.284758714E1,5.295000225E-2,9.753000259E0,2.239500135E-1,9.755714806E0
1.284957430E1,3.105000220E-2,9.741000175E0,2.020500153E-1,9.743144910E0
1.285156160E1,3.105000220E-2,9.753000259E0,1.399500072E-1,9.754053730E0
1.285354897E1,2.205000073E-2,9.757050514E0,1.230000034E-1,9.757850682E0
1.285553612E1,2.400000021E-2,9.753000259E0,1.039500013E-1,9.753583734E0
1.285752312E1,2.895000204E-2,9.745050430E0,5.805000290E-2,9.745266328E0
1.285951027E1,4.800000042E-2,9.726000786E0,4.905000329E-2,9.726242912E0
1.286149735E1,5.700000376E-2,9.757050514E0,3.405000269E-2,9.757276420E0
1.286348466E1,9.795000404E-2,9.762000084E0,1.995000057E-2,9.762511861E0
1.286547183E1,1.150500029E-1,9.748050690E0,3.195000067E-2,9.748781952E0
1.286745914E1,1.290000081E-1,9.750000000E0,6.000000052E-3,9.750855193E0
1.286944652E1,1.290000081E-1,9.750000000E0,3.000000026E-3,9.750853809E0
1.287143398E1,1.129500046E-1,9.742950439E0,1.500000060E-2,9.743616678E0
1.287342129E1,1.170000061E-1,9.760050774E0,1.800000109E-2,9.760768623E0
1.287540867E1,9.300000221E-2,9.760050774E0,3.705000132E-2,9.760564164E0
1.287739585E1,6.900000572E-2,9.745050430E0,4.905000329E-2,9.745418144E0
1.287938323E1,7.200000435E-2,9.748050690E0,5.805000290E-2,9.748489424E0
1.288137062E1,4.800000042E-2,9.750000000E0,7.304999977E-2,9.750391803E0
1.288335823E1,1.695000008E-2,9.754950523E0,1.090500057E-1,9.755574761E0
1.288534562E1,4.950000439E-3,9.738000870E0,1.009500027E-1,9.738525368E0
1.288733308E1,1.200000010E-2,9.738000870E0,1.230000034E-1,9.738785034E0
1.288932044E1,2.895000204E-2,9.765000343E0,1.450500041E-1,9.766120484E0
1.289130782E1,4.800000042E-2,9.760050774E0,1.830000132E-1,9.761884250E0
1.289329521E1,3.795000166E-2,9.762000084E0,1.950000077E-1,9.764021244E0
1.289528259E1,1.009500027E-1,9.748050690E0,2.280000150E-1,9.751239263E0
1.289727021E1,1.170000061E-1,9.766950607E0,2.710500062E-1,9.771411427E0
1.289925759E1,1.319999993E-1,9.745050430E0,3.030000031E-1,9.750653357E0
1.290124498E1,1.270500124E-1,9.754950523E0,3.289500177E-1,9.761322120E0
1.290323244E1,1.459500045E-1,9.750000000E0,3.930000067E-1,9.759008680E0
1.290521982E1,1.030500084E-1,9.757050514E0,4.249500334E-1,9.766843736E0
1.290720721E1,8.595000207E-2,9.754950523E0,4.489500225E-1,9.765654266E0
1.290919482E1,7.200000435E-2,9.741000175E0,4.560000300E-1,9.751933370E0
1.291118229E1,6.000000238E-2,9.760050774E0,4.650000334E-1,9.771305754E0
1.291316966E1,4.305000231E-2,9.741000175E0,4.750500321E-1,9.752671955E0
1.291515705E1,4.500000179E-2,9.750000000E0,4.750500321E-1,9.761669813E0
1.291714443E1,2.400000021E-2,9.757050514E0,4.770000279E-1,9.768732761E0
1.291913174E1,2.400000021E-2,9.733950615E0,4.699500203E-1,9.745318035E0
1.292111889E1,1.005000062E-2,9.750000000E0,4.680000246E-1,9.761230713E0
1.292310597E1,1.905000024E-2,9.754950523E0,4.530000091E-1,9.765481638E0
1.292509306E1,2.595000155E-2,9.748050690E0,4.579500258E-1,9.758836195E0
1.292708037E1,4.800000042E-2,9.753000259E0,4.870500267E-1,9.765271926E0
1.292906752E1,6.705000252E-2,9.754950523E0,5.010000467E-1,9.768037493E0
1.293105460E1,1.080000028E-1,9.757050514E0,4.960500300E-1,9.770248941E0
1.293304190E1,1.170000061E-1,9.750000000E0,5.299500227E-1,9.765092730E0
1.293502906E1,1.339500099E-1,9.760050774E0,5.299500227E-1,9.775345556E0
1.293701645E1,1.319999993E-1,9.741000175E0,5.059500337E-1,9.755024031E0
1.293900383E1,1.240500063E-1,9.741000175E0,5.299500227E-1,9.756193922E0
1.294099091E1,1.080000028E-1,9.762000084E0,5.059500337E-1,9.775699212E0
1.294297829E1,8.595000207E-2,9.750000000E0,4.960500300E-1,9.762988940E0
1.294496560E1,8.100000024E-2,9.738000870E0,5.250000358E-1,9.752479017E0
1.294695276E1,7.905000448E-2,9.753000259E0,5.350500345E-1,9.767985540E0
1.294894006E1,6.495000422E-2,9.750000000E0,5.299500227E-1,9.764607802E0
1.295092744E1,5.295000225E-2,9.748050690E0,5.230500102E-1,9.762216821E0
1.295291460E1,3.795000166E-2,9.753000259E0,4.920000136E-1,9.765475835E0
1.295490190E1,2.205000073E-2,9.745050430E0,4.630500078E-1,9.756070387E0
1.295688898E1,2.895000204E-2,9.748050690E0,4.729500115E-1,9.759560034E0
1.295887637E1,3.405000269E-2,9.754950523E0,4.510500133E-1,9.765432158E0
1.296086353E1,1.695000008E-2,9.742950439E0,4.150500298E-1,9.751801736E0
1.296285061E1,1.695000008E-2,9.741000175E0,3.790500164E-1,9.748387079E0
1.296483799E1,3.405000269E-2,9.745050430E0,3.310500085E-1,9.750731326E0
1.296682538E1,3.795000166E-2,9.742950439E0,3.030000031E-1,9.747734735E0
1.296881276E1,4.800000042E-2,9.754950523E0,3.000000119E-1,9.759680513E0
1.297080014E1,4.995000362E-2,9.762000084E0,2.670000196E-1,9.765778497E0
1.297278746E1,8.595000207E-2,9.765000343E0,2.350500077E-1,9.768206981E0
1.297477461E1,7.695000619E-2,9.757050514E0,1.969500035E-1,9.759341440E0
1.297676199E1,9.600000083E-2,9.754950523E0,2.089500129E-1,9.757660366E0
