time[us],accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magnX[mG],magnY[mG],magnZ[mG],press[hPa],temp[C],hum[%RH],newData,interrupts,fsm1,fsm2,fsm3,fsm4,fsm5,fsm6,fsm7,fsm8,fsm9,fsm10,fsm11,fsm12,fsm13,fsm14,fsm15,fsm16,
10891,13,-42,1005,-161,48,-555,-522,69,-12,,,,0x020,,,,,,,,,,,,,,,,,,
78897,13,-40,941,-940,-2738,4742,-522,69,-12,,,,0x018,,,,,,,,,,,,,,,,,,
112062,13,-40,941,-940,-2738,4742,-513,57,-3,,,,0x020,,,,,,,,,,,,,,,,,,
156360,13,-40,941,643,-1211,-551,-513,57,-3,,,,0x010,,,,,,,,,,,,,,,,,,
156989,15,-42,1003,643,-1211,-551,-513,57,-3,,,,0x008,,,,,,,,,,,,,,,,,,
212936,15,-42,1003,643,-1211,-551,-511,58,-7,,,,0x020,,,,,,,,,,,,,,,,,,
234135,16,-40,1003,-196,78,-516,-511,58,-7,,,,0x018,,,,,,,,,,,,,,,,,,
311674,13,-42,1004,-166,100,-520,-511,58,-7,,,,0x018,,,,,,,,,,,,,,,,,,
313838,13,-42,1004,-166,100,-520,-516,58,-12,,,,0x020,,,,,,,,,,,,,,,,,,
389136,13,-42,1004,-183,91,-511,-516,58,-12,,,,0x010,,,,,,,,,,,,,,,,,,
389765,15,-42,1004,-183,91,-511,-516,58,-12,,,,0x008,,,,,,,,,,,,,,,,,,
415014,15,-42,1004,-183,91,-511,-516,51,-16,,,,0x020,,,,,,,,,,,,,,,,,,
466910,15,-41,1004,-179,91,-503,-516,51,-16,,,,0x018,,,,,,,,,,,,,,,,,,
515879,15,-41,1004,-179,91,-503,-504,57,-9,,,,0x020,,,,,,,,,,,,,,,,,,
544372,15,-41,1004,-179,96,-511,-504,57,-9,,,,0x010,,,,,,,,,,,,,,,,,,
545001,14,-41,1004,-179,96,-511,-504,57,-9,,,,0x008,,,,,,,,,,,,,,,,,,
617058,14,-41,1004,-179,96,-511,-516,58,-16,,,,0x020,,,,,,,,,,,,,,,,,,
622149,15,-41,1003,-175,87,-503,-516,58,-16,,,,0x018,,,,,,,,,,,,,,,,,,
699690,15,-41,1004,-196,87,-507,-516,58,-16,,,,0x018,,,,,,,,,,,,,,,,,,
717961,15,-41,1004,-196,87,-507,-514,58,-16,,,,0x020,,,,,,,,,,,,,,,,,,
777456,14,-41,1004,-179,87,-516,-514,58,-16,,,,0x018,,,,,,,,,,,,,,,,,,
819131,14,-41,1004,-179,87,-516,-510,51,-13,,,,0x020,,,,,,,,,,,,,,,,,,
854918,15,-42,1004,-170,83,-516,-510,51,-13,,,,0x018,,,,,,,,,,,,,,,,,,
919996,15,-42,1004,-170,83,-516,-513,58,-10,,,,0x020,,,,,,,,,,,,,,,,,,
932381,15,-42,1004,-183,87,-533,-513,58,-10,,,,0x010,,,,,,,,,,,,,,,,,,
933010,14,-41,1004,-183,87,-533,-513,58,-10,,,,0x008,,,,,,,,,,,,,,,,,,
1009931,14,-41,1004,-183,83,-529,-513,58,-10,,,,0x010,,,,,,,,,,,,,,,,,,
1010559,15,-41,1004,-183,83,-529,-513,58,-10,,,,0x008,,,,,,,,,,,,,,,,,,
1020916,15,-41,1004,-183,83,-529,-504,51,-13,,,,0x020,,,,,,,,,,,,,,,,,,
1087706,14,-41,1004,-166,91,-507,-504,51,-13,,,,0x018,,,,,,,,,,,,,,,,,,
1122086,14,-41,1004,-166,91,-507,-525,57,-10,,,,0x020,,,,,,,,,,,,,,,,,,
1165168,14,-41,1004,-183,91,-503,-525,57,-10,,,,0x010,,,,,,,,,,,,,,,,,,
1165797,14,-41,1004,-183,91,-503,-525,57,-10,,,,0x008,,,,,,,,,,,,,,,,,,
1222962,14,-41,1004,-183,91,-503,-511,57,-9,,,,0x020,,,,,,,,,,,,,,,,,,
1242945,15,-41,1004,-179,74,-516,-511,57,-9,,,,0x018,,,,,,,,,,,,,,,,,,
1320485,15,-40,1004,-183,83,-525,-511,57,-9,,,,0x018,,,,,,,,,,,,,,,,,,
1323864,15,-40,1004,-183,83,-525,-519,57,-3,,,,0x020,,,,,,,,,,,,,,,,,,
1397947,15,-40,1004,-188,96,-511,-519,57,-3,,,,0x010,,,,,,,,,,,,,,,,,,
1398576,14,-42,1004,-188,96,-511,-519,57,-3,,,,0x008,,,,,,,,,,,,,,,,,,
1425042,14,-42,1004,-188,96,-511,-513,60,-18,,,,0x020,,,,,,,,,,,,,,,,,,
1475722,15,-41,1004,-192,78,-525,-513,60,-18,,,,0x018,,,,,,,,,,,,,,,,,,
1526212,15,-41,1004,-192,78,-525,-504,55,-15,,,,0x020,,,,,,,,,,,,,,,,,,
1553185,15,-41,1004,-183,91,-525,-504,55,-15,,,,0x010,,,,,,,,,,,,,,,,,,
1553814,15,-40,1004,-183,91,-525,-504,55,-15,,,,0x008,,,,,,,,,,,,,,,,,,
1627087,15,-40,1004,-183,91,-525,-519,58,-25,,,,0x020,,,,,,,,,,,,,,,,,,
1630960,14,-41,1004,-170,100,-516,-519,58,-25,,,,0x018,,,,,,,,,,,,,,,,,,
1708502,14,-41,1004,-179,96,-516,-519,58,-25,,,,0x018,,,,,,,,,,,,,,,,,,
1727990,14,-41,1004,-179,96,-516,-517,58,-10,,,,0x020,,,,,,,,,,,,,,,,,,
1785964,14,-41,1004,-183,87,-520,-517,58,-10,,,,0x010,,,,,,,,,,,,,,,,,,
1786593,14,-41,1005,-183,87,-520,-517,58,-10,,,,0x008,,,,,,,,,,,,,,,,,,
1829168,14,-41,1005,-183,87,-520,-510,60,-13,,,,0x020,,,,,,,,,,,,,,,,,,
1863739,14,-41,1005,-179,74,-529,-510,60,-13,,,,0x018,,,,,,,,,,,,,,,,,,
1930337,14,-41,1005,-179,74,-529,-523,60,-7,,,,0x020,,,,,,,,,,,,,,,,,,
1941202,14,-42,1004,-192,70,-520,-523,60,-7,,,,0x018,,,,,,,,,,,,,,,,,,
2018743,14,-42,1004,-192,87,-516,-523,60,-7,,,,0x010,,,,,,,,,,,,,,,,,,
2019371,14,-41,1004,-192,87,-516,-523,60,-7,,,,0x008,,,,,,,,,,,,,,,,,,
2031249,14,-41,1004,-192,87,-516,-516,57,-16,,,,0x020,,,,,,,,,,,,,,,,,,
2096520,14,-41,1005,-179,74,-507,-516,57,-16,,,,0x018,,,,,,,,,,,,,,,,,,
2132117,14,-41,1005,-179,74,-507,-508,51,-6,,,,0x020,,,,,,,,,,,,,,,,,,
2173983,14,-41,1005,-179,83,-511,-508,51,-6,,,,0x010,,,,,,,,,,,,,,,,,,
2174611,14,-41,1005,-179,83,-511,-508,51,-6,,,,0x008,,,,,,,,,,,,,,,,,,
2233295,14,-41,1005,-179,83,-511,-517,46,-13,,,,0x020,,,,,,,,,,,,,,,,,,
2251758,14,-40,1004,-166,78,-507,-517,46,-13,,,,0x018,,,,,,,,,,,,,,,,,,
2329298,15,-41,1005,-170,74,-516,-517,46,-13,,,,0x018,,,,,,,,,,,,,,,,,,
2334197,15,-41,1005,-170,74,-516,-511,49,-13,,,,0x020,,,,,,,,,,,,,,,,,,
2406762,14,-41,1004,-179,65,-525,-511,49,-13,,,,0x018,,,,,,,,,,,,,,,,,,
2435064,14,-41,1004,-179,65,-525,-508,57,-7,,,,0x020,,,,,,,,,,,,,,,,,,
2484225,14,-41,1004,-179,74,-516,-508,57,-7,,,,0x010,,,,,,,,,,,,,,,,,,
2484854,14,-41,1005,-179,74,-516,-508,57,-7,,,,0x008,,,,,,,,,,,,,,,,,,
2535939,14,-41,1005,-179,74,-516,-508,66,-10,,,,0x020,,,,,,,,,,,,,,,,,,
2562001,15,-41,1004,-188,70,-520,-508,66,-10,,,,0x018,,,,,,,,,,,,,,,,,,
2637110,15,-41,1004,-188,70,-520,-517,60,-13,,,,0x020,,,,,,,,,,,,,,,,,,
2639465,14,-41,1004,-183,74,-533,-517,60,-13,,,,0x018,,,,,,,,,,,,,,,,,,
2717005,14,-41,1004,-179,65,-511,-517,60,-13,,,,0x018,,,,,,,,,,,,,,,,,,
2738013,14,-41,1004,-179,65,-511,-513,49,-12,,,,0x020,,,,,,,,,,,,,,,,,,
2794468,14,-41,1004,-183,87,-516,-513,49,-12,,,,0x010,,,,,,,,,,,,,,,,,,
2795097,14,-40,1004,-183,87,-516,-513,49,-12,,,,0x008,,,,,,,,,,,,,,,,,,
2838887,14,-40,1004,-183,87,-516,-519,54,-15,,,,0x020,,,,,,,,,,,,,,,,,,
2871940,14,-40,1004,-179,91,-525,-519,54,-15,,,,0x010,,,,,,,,,,,,,,,,,,
2872569,14,-41,1005,-179,91,-525,-519,54,-15,,,,0x008,,,,,,,,,,,,,,,,,,
2939763,14,-41,1005,-179,91,-525,-519,60,-21,,,,0x020,,,,,,,,,,,,,,,,,,
2949715,14,-41,1005,-183,87,-511,-519,60,-21,,,,0x018,,,,,,,,,,,,,,,,,,
3027254,15,-41,1004,-179,78,-507,-519,60,-21,,,,0x018,,,,,,,,,,,,,,,,,,
3040967,15,-41,1004,-179,78,-507,-517,51,-16,,,,0x020,,,,,,,,,,,,,,,,,,
3104718,15,-41,1004,-175,74,-507,-517,51,-16,,,,0x010,,,,,,,,,,,,,,,,,,
3105346,15,-41,1004,-175,74,-507,-517,51,-16,,,,0x008,,,,,,,,,,,,,,,,,,
3141843,15,-41,1004,-175,74,-507,-508,54,-12,,,,0x020,,,,,,,,,,,,,,,,,,
3182493,15,-41,1005,-179,74,-520,-508,54,-12,,,,0x018,,,,,,,,,,,,,,,,,,
3242709,15,-41,1005,-179,74,-520,-511,52,-16,,,,0x020,,,,,,,,,,,,,,,,,,
3259956,15,-41,1004,-175,78,-511,-511,52,-16,,,,0x018,,,,,,,,,,,,,,,,,,
3337497,15,-41,1004,-188,78,-525,-511,52,-16,,,,0x010,,,,,,,,,,,,,,,,,,
3338126,14,-41,1004,-188,78,-525,-511,52,-16,,,,0x008,,,,,,,,,,,,,,,,,,
3343620,14,-41,1004,-188,78,-525,-532,61,-9,,,,0x020,,,,,,,,,,,,,,,,,,
3415272,14,-41,1005,-161,113,-525,-532,61,-9,,,,0x018,,,,,,,,,,,,,,,,,,
3444790,14,-41,1005,-161,113,-525,-516,48,-10,,,,0x020,,,,,,,,,,,,,,,,,,
3492735,14,-41,1005,-179,100,-520,-516,48,-10,,,,0x018,,,,,,,,,,,,,,,,,,
3545655,14,-41,1005,-179,100,-520,-514,51,-18,,,,0x020,,,,,,,,,,,,,,,,,,
3570198,14,-41,1005,-196,83,-511,-514,51,-18,,,,0x010,,,,,,,,,,,,,,,,,,
3570827,14,-41,1005,-196,83,-511,-514,51,-18,,,,0x008,,,,,,,,,,,,,,,,,,
3646532,14,-41,1005,-196,83,-511,-510,51,-22,,,,0x020,,,,,,,,,,,,,,,,,,
3647974,15,-41,1005,-192,91,-520,-510,51,-22,,,,0x018,,,,,,,,,,,,,,,,,,
3725514,14,-41,1005,-175,109,-516,-510,51,-22,,,,0x018,,,,,,,,,,,,,,,,,,
3747433,14,-41,1005,-175,109,-516,-522,51,-15,,,,0x020,,,,,,,,,,,,,,,,,,
3802975,14,-41,1005,-175,61,-507,-522,51,-15,,,,0x018,,,,,,,,,,,,,,,,,,
3848298,14,-41,1005,-175,61,-507,-514,52,-12,,,,0x020,,,,,,,,,,,,,,,,,,
3880437,14,-41,1005,-201,61,-516,-514,52,-12,,,,0x010,,,,,,,,,,,,,,,,,,
3881066,14,-41,1004,-201,61,-516,-514,52,-12,,,,0x008,,,,,,,,,,,,,,,,,,
3949476,14,-41,1004,-201,61,-516,-526,52,-12,,,,0x020,,,,,,,,,,,,,,,,,,
3958214,14,-41,1005,-188,61,-525,-526,52,-12,,,,0x018,,,,,,,,,,,,,,,,,,
4035753,15,-41,1005,-157,61,-520,-526,52,-12,,,,0x018,,,,,,,,,,,,,,,,,,
4050377,15,-41,1005,-157,61,-520,-513,49,-12,,,,0x020,,,,,,,,,,,,,,,,,,
4113215,15,-41,1005,-179,70,-520,-513,49,-12,,,,0x010,,,,,,,,,,,,,,,,,,
4113844,15,-41,1005,-179,70,-520,-513,49,-12,,,,0x008,,,,,,,,,,,,,,,,,,
4151251,15,-41,1005,-179,70,-520,-523,51,-1,,,,0x020,,,,,,,,,,,,,,,,,,
4190990,14,-41,1004,-166,91,-516,-523,51,-1,,,,0x018,,,,,,,,,,,,,,,,,,
4252421,14,-41,1004,-166,91,-516,-517,57,-12,,,,0x020,,,,,,,,,,,,,,,,,,
4268453,14,-41,1005,-179,74,-520,-517,57,-12,,,,0x018,,,,,,,,,,,,,,,,,,
4345994,14,-41,1005,-175,87,-520,-517,57,-12,,,,0x010,,,,,,,,,,,,,,,,,,
4346623,15,-41,1005,-175,87,-520,-517,57,-12,,,,0x008,,,,,,,,,,,,,,,,,,
4353333,15,-41,1005,-175,87,-520,-508,57,-9,,,,0x020,,,,,,,,,,,,,,,,,,
4423770,14,-41,1004,-183,78,-511,-508,57,-9,,,,0x018,,,,,,,,,,,,,,,,,,
4454199,14,-41,1004,-183,78,-511,-516,58,-9,,,,0x020,,,,,,,,,,,,,,,,,,
4501232,14,-41,1005,-188,78,-516,-516,58,-9,,,,0x018,,,,,,,,,,,,,,,,,,
4555369,14,-41,1005,-188,78,-516,-510,60,-13,,,,0x020,,,,,,,,,,,,,,,,,,
4578695,14,-41,1005,-166,78,-525,-510,60,-13,,,,0x010,,,,,,,,,,,,,,,,,,
4579324,15,-41,1005,-166,78,-525,-510,60,-13,,,,0x008,,,,,,,,,,,,,,,,,,
4656243,15,-41,1005,-166,78,-525,-520,60,-12,,,,0x020,,,,,,,,,,,,,,,,,,
4656773,14,-41,1004,-170,74,-520,-520,60,-12,,,,0x018,,,,,,,,,,,,,,,,,,
4734009,14,-41,1004,-170,83,-525,-520,60,-12,,,,0x018,,,,,,,,,,,,,,,,,,
4757448,14,-41,1004,-170,83,-525,-511,55,-16,,,,0x020,,,,,,,,,,,,,,,,,,
4811775,14,-41,1005,-179,87,-511,-511,55,-16,,,,0x018,,,,,,,,,,,,,,,,,,
4858314,14,-41,1005,-179,87,-511,-513,60,-16,,,,0x020,,,,,,,,,,,,,,,,,,
4889239,15,-41,1005,-188,65,-511,-513,60,-16,,,,0x018,,,,,,,,,,,,,,,,,,
4959485,15,-41,1005,-188,65,-511,-517,57,-16,,,,0x020,,,,,,,,,,,,,,,,,,
4966703,15,-41,1005,-179,78,-511,-517,57,-16,,,,0x010,,,,,,,,,,,,,,,,,,
4967332,14,-41,1005,-179,78,-511,-517,57,-16,,,,0x008,,,,,,,,,,,,,,,,,,
5044556,15,-41,1005,-170,70,-529,-517,57,-16,,,,0x018,,,,,,,,,,,,,,,,,,
5060396,15,-41,1005,-170,70,-529,-517,49,-15,,,,0x020,,,,,,,,,,,,,,,,,,
5122018,15,-41,1005,-179,78,-529,-517,49,-15,,,,0x018,,,,,,,,,,,,,,,,,,
5161565,15,-41,1005,-179,78,-529,-523,51,-10,,,,0x020,,,,,,,,,,,,,,,,,,
5199784,15,-41,1004,-183,65,-516,-523,51,-10,,,,0x018,,,,,,,,,,,,,,,,,,
5262430,15,-41,1004,-183,65,-516,-519,54,-7,,,,0x020,,,,,,,,,,,,,,,,,,
5277244,14,-41,1005,-166,70,-525,-519,54,-7,,,,0x018,,,,,,,,,,,,,,,,,,
5354783,14,-41,1005,-192,83,-520,-519,54,-7,,,,0x010,,,,,,,,,,,,,,,,,,
5355412,15,-40,1005,-192,83,-520,-519,54,-7,,,,0x008,,,,,,,,,,,,,,,,,,
5363641,15,-40,1005,-192,83,-520,-511,45,-9,,,,0x020,,,,,,,,,,,,,,,,,,
5432558,14,-41,1004,-192,91,-507,-511,45,-9,,,,0x018,,,,,,,,,,,,,,,,,,
5464506,14,-41,1004,-192,91,-507,-510,46,-24,,,,0x020,,,,,,,,,,,,,,,,,,
5510019,14,-41,1004,-192,70,-525,-510,46,-24,,,,0x010,,,,,,,,,,,,,,,,,,
5510648,14,-41,1005,-192,70,-525,-510,46,-24,,,,0x008,,,,,,,,,,,,,,,,,,
5565685,14,-41,1005,-192,70,-525,-528,57,-7,,,,0x020,,,,,,,,,,,,,,,,,,
5587796,14,-41,1004,-170,70,-520,-528,57,-7,,,,0x018,,,,,,,,,,,,,,,,,,
5665335,14,-41,1004,-175,74,-507,-528,57,-7,,,,0x010,,,,,,,,,,,,,,,,,,
5665964,15,-41,1005,-175,74,-507,-528,57,-7,,,,0x008,,,,,,,,,,,,,,,,,,
5666593,15,-41,1005,-175,74,-507,-519,61,-22,,,,0x020,,,,,,,,,,,,,,,,,,
5743109,14,-41,1005,-183,74,-520,-519,61,-22,,,,0x018,,,,,,,,,,,,,,,,,,
5767764,14,-41,1005,-183,74,-520,-532,60,-15,,,,0x020,,,,,,,,,,,,,,,,,,
5820573,14,-41,1005,-175,74,-525,-532,60,-15,,,,0x010,,,,,,,,,,,,,,,,,,
5821202,14,-41,1004,-175,74,-525,-532,60,-15,,,,0x008,,,,,,,,,,,,,,,,,,
5868638,14,-41,1004,-175,74,-525,-517,64,-15,,,,0x020,,,,,,,,,,,,,,,,,,
5898346,15,-41,1005,-183,61,-525,-517,64,-15,,,,0x018,,,,,,,,,,,,,,,,,,
5969504,15,-41,1005,-183,61,-525,-519,57,-15,,,,0x020,,,,,,,,,,,,,,,,,,
5975809,14,-41,1004,-175,83,-503,-519,57,-15,,,,0x018,,,,,,,,,,,,,,,,,,
6053349,14,-41,1004,-179,78,-511,-519,57,-15,,,,0x018,,,,,,,,,,,,,,,,,,
6070710,14,-41,1004,-179,78,-511,-517,54,-13,,,,0x020,,,,,,,,,,,,,,,,,,
6131117,15,-41,1005,-183,78,-503,-517,54,-13,,,,0x018,,,,,,,,,,,,,,,,,,
6171575,15,-41,1005,-183,78,-503,-516,49,-21,,,,0x020,,,,,,,,,,,,,,,,,,
6208577,14,-41,1004,-183,78,-529,-516,49,-21,,,,0x018,,,,,,,,,,,,,,,,,,
6272744,14,-41,1004,-183,78,-529,-522,52,-13,,,,0x020,,,,,,,,,,,,,,,,,,
6286344,15,-41,1005,-179,48,-529,-522,52,-13,,,,0x018,,,,,,,,,,,,,,,,,,
6363885,15,-41,1005,-196,100,-507,-522,52,-13,,,,0x018,,,,,,,,,,,,,,,,,,
6373646,15,-41,1005,-196,100,-507,-517,46,-13,,,,0x020,,,,,,,,,,,,,,,,,,
6441348,15,-41,1004,-153,122,-525,-517,46,-13,,,,0x018,,,,,,,,,,,,,,,,,,
6474514,15,-41,1004,-153,122,-525,-511,60,-18,,,,0x020,,,,,,,,,,,,,,,,,,
6518812,15,-41,1004,-170,105,-529,-511,60,-18,,,,0x010,,,,,,,,,,,,,,,,,,
6519441,14,-41,1004,-170,105,-529,-511,60,-18,,,,0x008,,,,,,,,,,,,,,,,,,
6575694,14,-41,1004,-170,105,-529,-519,55,-18,,,,0x020,,,,,,,,,,,,,,,,,,
6596590,14,-41,1005,-179,61,-516,-519,55,-18,,,,0x018,,,,,,,,,,,,,,,,,,
6674130,15,-41,1005,-175,78,-520,-519,55,-18,,,,0x018,,,,,,,,,,,,,,,,,,
6676598,15,-41,1005,-175,78,-520,-514,52,-12,,,,0x020,,,,,,,,,,,,,,,,,,
6751594,15,-41,1005,-179,74,-525,-514,52,-12,,,,0x010,,,,,,,,,,,,,,,,,,
6752223,14,-41,1005,-179,74,-525,-514,52,-12,,,,0x008,,,,,,,,,,,,,,,,,,
6777474,14,-41,1005,-179,74,-525,-522,54,-9,,,,0x020,,,,,,,,,,,,,,,,,,
6829369,15,-41,1005,-166,70,-516,-522,54,-9,,,,0x018,,,,,,,,,,,,,,,,,,
6878339,15,-41,1005,-166,70,-516,-520,54,-3,,,,0x020,,,,,,,,,,,,,,,,,,
6906831,15,-41,1005,-175,83,-516,-520,54,-3,,,,0x010,,,,,,,,,,,,,,,,,,
6907459,14,-41,1005,-175,83,-516,-520,54,-3,,,,0x008,,,,,,,,,,,,,,,,,,
6979516,14,-41,1005,-175,83,-516,-511,58,-13,,,,0x020,,,,,,,,,,,,,,,,,,
6984605,15,-41,1005,-161,87,-525,-511,58,-13,,,,0x018,,,,,,,,,,,,,,,,,,
7062144,14,-41,1005,-166,74,-507,-511,58,-13,,,,0x018,,,,,,,,,,,,,,,,,,
7080416,14,-41,1005,-166,74,-507,-510,57,-13,,,,0x020,,,,,,,,,,,,,,,,,,
7139607,14,-41,1005,-188,74,-511,-510,57,-13,,,,0x010,,,,,,,,,,,,,,,,,,
7140236,14,-41,1005,-188,74,-511,-510,57,-13,,,,0x008,,,,,,,,,,,,,,,,,,
7181595,14,-41,1005,-188,74,-511,-520,54,-13,,,,0x020,,,,,,,,,,,,,,,,,,
7217382,15,-41,1005,-175,87,-516,-520,54,-13,,,,0x018,,,,,,,,,,,,,,,,,,
7282461,15,-41,1005,-175,87,-516,-514,55,-15,,,,0x020,,,,,,,,,,,,,,,,,,
7294847,15,-41,1005,-183,70,-520,-514,55,-15,,,,0x010,,,,,,,,,,,,,,,,,,
7295475,15,-42,1004,-183,70,-520,-514,55,-15,,,,0x008,,,,,,,,,,,,,,,,,,
7372699,15,-41,1005,-210,83,-520,-514,55,-15,,,,0x018,,,,,,,,,,,,,,,,,,
7383676,15,-41,1005,-210,83,-520,-519,58,-7,,,,0x020,,,,,,,,,,,,,,,,,,
7450162,15,-41,1005,-140,113,-503,-519,58,-7,,,,0x018,,,,,,,,,,,,,,,,,,
7484543,15,-41,1005,-140,113,-503,-514,55,-4,,,,0x020,,,,,,,,,,,,,,,,,,
7527928,14,-42,1005,-161,74,-498,-514,55,-4,,,,0x018,,,,,,,,,,,,,,,,,,
7585408,14,-42,1005,-161,74,-498,-517,58,-9,,,,0x020,,,,,,,,,,,,,,,,,,
7605390,14,-40,1005,-170,87,-516,-517,58,-9,,,,0x018,,,,,,,,,,,,,,,,,,
