Id,Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Temp,Humi
4058,20.285,-0.7668043,-0.0235984,-0.638206,389.8679,-505.7206,-273.7943,-0.2491314,0.471244,0.9980164,24.762,54.87555
4059,20.29,-0.7691768,-0.02543415,-0.6422677,321.5868,-450.665,-218.4682,-0.2556748,0.4726623,1.000344,24.76562,54.87724
4060,20.295,-0.7663043,-0.02530829,-0.6389163,369.4986,-514.5898,-262.9041,-0.2626312,0.4727439,0.9995164,24.77012,54.88242
4061,20.3,-0.7653077,-0.02593981,-0.6396494,365.6154,-516.7422,-238.6104,-0.2588816,0.4699903,0.9964003,24.7754,54.89093
4062,20.305,-0.7683651,-0.02483789,-0.6423724,334.2776,-542.1252,-240.3513,-0.2506302,0.471244,0.9980162,24.78139,54.90254
4063,20.31,-0.7633888,-0.02434226,-0.6412977,385.8948,-518.1652,-220.0338,-0.2483434,0.4739535,0.9980407,24.78799,54.91702
4064,20.315,-0.7711319,-0.022381,-0.6450878,349.2033,-506.7585,-198.6396,-0.2536315,0.4727425,0.9980156,24.79507,54.93402
4065,20.32,-0.7621744,-0.02082485,-0.6413516,357.9669,-569.6907,-173.7115,-0.2568099,0.4648502,0.9948796,24.80248,54.95316
4066,20.325,-0.7740774,-0.02056132,-0.6468626,354.2354,-544.4448,-161.9162,-0.2551311,0.4622416,0.9950144,24.7988,54.94899
4067,20.33,-0.7619244,-0.02010355,-0.6432151,353.6956,-550.1809,-230.0184,-0.251561,0.4681962,0.9938448,24.79541,54.94674
4068,20.335,-0.7733151,-0.02119283,-0.6479684,315.3156,-516.6718,-193.3246,-0.2506299,0.4757452,0.9935138,24.79242,54.94657
4069,20.34,-0.763607,-0.02072231,-0.644711,347.8616,-592.3569,-283.7377,-0.2508511,0.4743863,0.9908425,24.7899,54.94859
4070,20.345,-0.770072,-0.02076087,-0.646183,378.8412,-545.0284,-210.1335,-0.2521304,0.4712449,0.9935155,24.78794,54.95289
4071,20.35,-0.7633185,-0.0232608,-0.6448256,401.1644,-619.2466,-284.9891,-0.2527351,0.4725831,0.9977383,24.78657,54.95947
4072,20.355,-0.7699051,-0.02208578,-0.6448542,356.4645,-531.5741,-298.4124,-0.2521293,0.4772457,1.002517,24.78583,54.96833
4073,20.36,-0.7661003,-0.02469014,-0.6450529,325.9417,-581.4077,-245.347,-0.248606,0.4756888,0.9994808,24.78575,54.97944
4074,20.365,-0.7686288,-0.02291058,-0.6399485,362.9159,-550.7288,-259.7266,-0.246129,0.4712434,0.9950138,24.78635,54.99276
4075,20.37,-0.7669029,-0.02502825,-0.6410693,337.0019,-566.5025,-255.6453,-0.24796,0.4685372,0.9901364,24.78763,55.00817
4076,20.375,-0.7672394,-0.02413578,-0.6396469,346.4337,-514.1697,-205.3948,-0.2551337,0.4697418,0.9905134,24.78957,55.02555
4077,20.38,-0.7679334,-0.02443992,-0.6416832,352.8448,-534.6818,-213.642,-0.2606324,0.4684402,0.9905518,24.79218,55.04477
4078,20.385,-0.7683146,-0.02460825,-0.6409773,350.2823,-551.4573,-199.5272,-0.2596323,0.4667422,0.9935141,24.7954,55.06559
4079,20.39,-0.764728,-0.02323464,-0.6392813,305.7936,-584.8237,-227,-0.2528155,0.4668947,0.9943406,24.7992,55.08778
4080,20.395,-0.7696186,-0.02277519,-0.6425145,313.6385,-552.8389,-199.6353,-0.2491303,0.4712443,0.9950141,24.80348,55.11103
4081,20.4,-0.7650982,-0.02068816,-0.6400387,364.7219,-575.3038,-254.4402,-0.2515933,0.473709,0.9916378,24.80817,55.13499
4082,20.405,-0.7719389,-0.02230251,-0.6446456,304.3419,-532.7285,-218.1382,-0.2566321,0.4742456,0.9920139,24.80275,55.13604
4083,20.41,-0.7665335,-0.02050679,-0.6393442,311.0373,-556.4991,-238.1995,-0.256961,0.473563,0.9934049,24.79688,55.13558
4084,20.415,-0.771697,-0.02246208,-0.6423403,343.7584,-556.8149,-255.8177,-0.2536298,0.4757455,0.9965154,24.79158,55.13568
4085,20.42,-0.7679101,-0.02211225,-0.6399826,428.6233,-568.1647,-325.9545,-0.2491978,0.4760889,0.9953111,24.78697,55.13646
4086,20.425,-0.7701247,-0.02245927,-0.640601,407.3489,-554.7305,-272.3423,-0.246127,0.4727431,0.9965154,24.78315,55.13795
4087,20.43,-0.7690464,-0.02285775,-0.6404108,359.285,-547.7555,-203.5844,-0.2436803,0.466076,0.996729,24.7802,55.14016
4088,20.435,-0.7669525,-0.02277362,-0.6366225,296.6575,-495.8215,-186.8354,-0.2446277,0.4652429,0.9965149,24.77817,55.14307
4089,20.44,-0.7701841,-0.02432144,-0.6382647,282.0143,-551.3465,-181.4522,-0.2478477,0.4705636,0.992,24.77709,55.14662
4090,20.445,-0.7649366,-0.02414067,-0.6348758,351.0192,-561.7704,-239.9305,-0.2506293,0.477246,0.9935155,24.77699,55.15073
4091,20.45,-0.7732634,-0.02562722,-0.6384307,344.7607,-540.4882,-216.52,-0.2497557,0.4766499,0.9983661,24.77787,55.1553
4092,20.455,-0.7655849,-0.0250693,-0.633974,349.5146,-517.5975,-186.1569,-0.24913,0.4727439,1.002514,24.77971,55.16026
4093,20.46,-0.7728214,-0.02562143,-0.637253,335.5997,-488.9834,-189.7209,-0.2502959,0.4697775,0.9962889,24.78249,55.16548
4094,20.465,-0.7648359,-0.02424354,-0.6345934,350.1325,-585.1173,-235.2944,-0.2521301,0.4712443,0.9905137,24.78615,55.17081
4095,20.47,-0.772091,-0.02233655,-0.6365613,312.3313,-576.1342,-210.7154,-0.2511948,0.4725691,0.9903502,24.79061,55.17615
4096,20.475,-0.7662381,-0.0231168,-0.6374116,330.0175,-519.6847,-255.6975,-0.2506305,0.474245,0.9980159,24.79578,55.18129
4097,20.48,-0.769583,-0.0207113,-0.637184,388.0902,-500.7787,-255.9572,-0.2521193,0.4739974,0.9997582,24.80154,55.18608
4098,20.485,-0.7673478,-0.02182015,-0.6385629,358.2643,-519.4069,-207.0359,-0.2551323,0.4727439,0.9965146,24.79818,55.16911
4099,20.49,-0.7685808,-0.0205927,-0.6380547,383.9977,-460.0345,-166.8794,-0.2559128,0.4694562,0.9907801,24.79359,55.14804
4100,20.495,-0.7684436,-0.02207107,-0.641188,320.0781,-534.4715,-178.7629,-0.2566336,0.4697438,0.9920128,24.78963,55.1272
4101,20.5,-0.7682744,-0.02043794,-0.6376051,390.996,-545.9183,-204.3473,-0.2586105,0.4723218,0.9923832,24.78638,55.10696
4102,20.505,-0.767616,-0.0226019,-0.6394776,343.748,-548.5915,-221.6466,-0.2611334,0.4742439,0.990512,24.7839,55.08772
4103,20.51,-0.7655816,-0.02188021,-0.636994,327.9046,-538.5359,-224.105,-0.2586587,0.4704063,0.9855773,24.78222,55.06979
4104,20.515,-0.7656896,-0.02543659,-0.6380351,312.2759,-545.9302,-203.6506,-0.2521301,0.466742,0.9890124,24.78136,55.05352
4105,20.52,-0.7658535,-0.02480605,-0.6376168,325.1096,-533.5372,-217.5307,-0.2471585,0.4662858,0.9939799,24.78135,55.03919
4106,20.525,-0.7664486,-0.02665707,-0.6399992,307.2991,-551.0817,-181.4599,-0.2506316,0.4697432,0.9935112,24.78216,55.02704
4107,20.53,-0.7712314,-0.02528289,-0.6441836,394.1991,-559.3014,-163.1741,-0.2580517,0.4709579,0.9827539,24.78377,55.01734
4108,20.535,-0.7598597,-0.02046904,-0.6363428,452.7841,-550.2735,-248.0933,-0.261133,0.4712434,0.9800112,24.78615,55.01023
4109,20.54,-0.7714694,-0.02528464,-0.644026,321.658,-503.3465,-203.2956,-0.2559566,0.4702656,0.9891871,24.78926,55.00587
4110,20.545,-0.7616116,-0.0224903,-0.6387748,339.345,-547.5988,-218.0902,-0.2506308,0.4697418,1.002515,24.79301,55.00432
4111,20.55,-0.7662693,-0.02417125,-0.644104,360.2135,-461.6315,-182.0562,-0.2503855,0.4673005,1.001422,24.79735,55.00563
4112,20.555,-0.7581511,-0.02253364,-0.6406574,344.5383,-437.4312,-193.8438,-0.2536312,0.4667417,0.9935135,24.80216,55.00971
4113,20.56,-0.7537101,-0.02319193,-0.6403301,379.1286,-157.4676,-88.00504,-0.2542829,0.4671186,0.9880111,24.80733,55.01642
4114,20.565,-0.7665614,-0.02111072,-0.6456003,391.7371,83.31933,12.50984,-0.2536306,0.4682422,0.9920136,24.80403,55.00631
4115,20.57,-0.7483497,-0.02305553,-0.6408487,397.448,322.6512,47.38654,-0.2524081,0.467155,0.994032,24.7984,54.99302
4116,20.575,-0.7688445,-0.02005675,-0.6469272,398.2386,640.8964,153.4611,-0.2506299,0.4682427,0.9950152,24.79318,54.98263
4117,20.58,-0.7404457,-0.02328875,-0.6392556,486.6903,831.805,201.4252,-0.2484584,0.4701989,0.9945934,24.78849,54.97532
4118,20.585,-0.7724527,-0.02146066,-0.6484005,439.21,1333.337,368.8774,-0.2521327,0.4712429,0.9980153,24.78441,54.97118
4119,20.59,-0.7419723,-0.02571384,-0.6405784,508.5961,1342.238,324.4827,-0.2601897,0.4680183,0.9969222,24.78099,54.97022
4120,20.595,-0.766206,-0.02225223,-0.6457424,526.5798,1898.536,544.2356,-0.2641338,0.466742,0.9935132,24.77831,54.97238
4121,20.6,-0.745083,-0.02676962,-0.6426502,487.8822,2029.569,603.8865,-0.2574893,0.4679298,0.9883069,24.77639,54.97754
4122,20.605,-0.7607765,-0.02339417,-0.6422077,583.4042,2467.184,658.3012,-0.2491294,0.4697427,0.9905134,24.77526,54.98551
4123,20.61,-0.7549092,-0.02791776,-0.6449835,608.9874,2633.473,773.3555,-0.2476518,0.4679155,0.994022,24.77494,54.99608
4124,20.615,-0.7587115,-0.02408943,-0.6415481,594.6934,2886.799,856.8605,-0.2521304,0.468243,0.9965143,24.77543,55.00894
4125,20.62,-0.7546742,-0.02466684,-0.6461152,517.3931,3096.658,887.9068,-0.2535906,0.4707634,0.9923202,24.7767,55.02378
4126,20.625,-0.7518225,-0.02207298,-0.6425046,593.0641,3418.281,1010.829,-0.252131,0.4727433,0.9905123,24.77875,55.04023
4127,20.63,-0.74843,-0.02376861,-0.6449476,597.5548,3743.802,1191.939,-0.2515624,0.4699414,0.989705,24.78151,55.0579
4128,20.635,-0.7494041,-0.02308935,-0.6428404,674.1585,4209.827,1354.383,-0.2536306,0.4697441,0.9905117,24.78491,55.07633
4129,20.64,-0.7407307,-0.02438078,-0.643544,642.1683,4727.281,1465.427,-0.2532532,0.4732457,0.9869367,24.78888,55.09507
4130,20.645,-0.7624685,-0.0222897,-0.6467122,709.107,5342.933,1644.664,-0.2506299,0.4757435,0.9875122,24.78544,55.09623
4131,20.65,-0.760122,-0.01994981,-0.6466048,703.3714,5379.512,1735.275,-0.2489706,0.4695535,0.9905417,24.77904,55.08944
4132,20.655,-0.7543579,-0.02609014,-0.6469526,712.7772,5495.445,1788.45,-0.2521313,0.4622397,0.9950144,24.77328,55.0825
4133,20.66,-0.7359727,-0.02324667,-0.6412396,773.499,5946.983,1868.533,-0.2559618,0.4605844,0.9930074,24.76829,55.07553
4134,20.665,-0.7599382,-0.02305657,-0.6452879,790.3973,6569.252,2116.842,-0.2566316,0.4652403,0.9935155,24.76415,55.06864
4135,20.67,-0.7571325,-0.02119458,-0.6426024,925.6398,6677.657,2136.02,-0.2530105,0.4663462,0.9970003,24.76094,55.06189
4136,20.675,-0.754347,-0.02782939,-0.6474311,874.5064,6942.638,2224.775,-0.2506299,0.4637398,1.002517,24.75871,55.05537
4137,20.68,-0.7500596,-0.02373704,-0.6473803,974.322,7351.937,2328.792,-0.2509044,0.4610838,0.9988813,24.75747,55.04917
4138,20.685,-0.7532592,-0.02425751,-0.6451535,1002.552,7742.29,2476.808,-0.2521296,0.4637401,0.9935153,24.75726,55.04337
4139,20.69,-0.7644553,-0.01886243,-0.6474424,1062.331,7929.94,2501.15,-0.2501245,0.4659717,0.9920788,24.75806,55.03808
4140,20.695,-0.730623,-0.02637727,-0.6430224,1026.518,8128.067,2533.174,-0.2476286,0.4652403,1.001019,24.75986,55.03338
4141,20.7,-0.7464333,-0.02077608,-0.6479535,1102.224,8892.206,2755.579,-0.2474238,0.4619901,1.00779,24.76261,55.02938
4142,20.705,-0.7389386,-0.02461077,-0.6423828,1069.882,9340.235,2963.274,-0.2506302,0.4637421,1.008516,24.76626,55.02618
4143,20.71,-0.7544397,-0.02162299,-0.6478092,1106.402,9764.215,3155.592,-0.2525547,0.4679206,1.000356,24.77073,55.02383
4144,20.715,-0.7344398,-0.02312233,-0.6448711,1222.77,9970.176,3180.725,-0.2521299,0.4697418,0.9950152,24.77592,55.02238
4145,20.72,-0.7452804,-0.02180509,-0.647086,1221.953,10541.23,3373.862,-0.2497716,0.4655504,0.9933215,24.78172,55.02185
4146,20.725,-0.7393002,-0.0245129,-0.6473784,1223.455,10787.19,3475.184,-0.24913,0.4637407,0.9980173,24.78101,55.00674
4147,20.73,-0.7456633,-0.02014445,-0.6484619,1289.085,11392.11,3637.182,-0.2507337,0.4658526,1.000819,24.7764,54.98317
4148,20.735,-0.7507085,-0.02172027,-0.6528547,1272.51,11664.36,3770.62,-0.2551325,0.4682413,1.004019,24.77238,54.9614
4149,20.74,-0.7442349,-0.02060214,-0.6520445,1333.085,11943.58,3848.593,-0.2582999,0.4651474,1.004113,24.76902,54.94187
4150,20.745,-0.7651302,-0.01817195,-0.6566435,1331.101,12152.21,3868.986,-0.2581324,0.4637404,1.00552,24.76639,54.92506
4151,20.75,-0.7246832,-0.02402335,-0.6497247,1293.986,12204.59,3870.874,-0.2543226,0.4657688,1.003354,24.76453,54.91131
4152,20.755,-0.7444271,-0.02091749,-0.6559736,1385.122,12907.89,4062.243,-0.252131,0.4667386,1.002519,24.76347,54.90095
4153,20.76,-0.7308283,-0.02311004,-0.6511175,1443.466,13225.11,4177.915,-0.2527774,0.4592966,1.001559,24.76322,54.89423
4154,20.765,-0.7595264,-0.01642158,-0.6579815,1433.874,13604.85,4291.925,-0.2551323,0.4517345,1.00552,24.76379,54.89132
4155,20.77,-0.7081688,-0.02164672,-0.6509972,1342.416,13440.68,4244.462,-0.2558127,0.4507728,1.007042,24.76515,54.89235
4156,20.775,-0.7238399,-0.02257006,-0.6564026,1404.515,14655.37,4595.76,-0.256633,0.4562368,1.007021,24.76729,54.89738
4157,20.78,-0.7700057,-0.01653965,-0.6632037,1424.801,14781.77,4793.594,-0.257511,0.4592144,1.003253,24.77016,54.9064
4158,20.785,-0.7199407,-0.02237215,-0.6519225,1414.299,14465.33,4674.571,-0.2581332,0.460738,1.005523,24.77372,54.91932
4159,20.79,-0.7283512,-0.0222102,-0.6675161,1395.387,15140.54,4902.314,-0.2567411,0.4608478,1.011635,24.77789,54.93598
4160,20.795,-0.7185261,-0.01734357,-0.6649412,1484.772,15694,5069.173,-0.2566339,0.4592341,1.020526,24.7826,54.95613
4161,20.8,-0.7384893,-0.01575851,-0.6676098,1565.227,16280.1,5276.241,-0.2582553,0.453048,1.020844,24.78772,54.97941
4162,20.805,-0.7118847,-0.01599972,-0.6645398,1534.542,16810.34,5349.15,-0.2596323,0.4502349,1.016024,24.78705,54.9919
4163,20.81,-0.7500036,-0.009906724,-0.6764554,1592.265,17356.78,5575.33,-0.2557755,0.4538858,1.008882,24.78148,54.99535
4164,20.815,-0.7398733,-0.01415213,-0.6703693,1693.763,17054.66,5519.417,-0.2491286,0.4607372,1.010024,24.77635,55.00148
4165,20.82,-0.7516828,-0.01435074,-0.6761363,1627.269,16933.98,5467.507,-0.2448076,0.4603467,1.013512,24.7718,55.0103
4166,20.825,-0.7015567,-0.02641251,-0.6760483,1612.314,16972.36,5392.599,-0.2476298,0.4547346,1.017527,24.76792,55.02177
4167,20.83,-0.7266891,-0.01280016,-0.6742201,1779.042,17865.73,5678.409,-0.2533988,0.4496787,1.017159,24.76479,55.03574
4168,20.835,-0.7129044,-0.01378964,-0.6706527,1704.208,17902.29,5855.165,-0.256631,0.4517353,1.020528,24.76247,55.05205
4169,20.84,-0.7036935,-0.01538178,-0.6705954,1707.851,18675.66,5927.417,-0.2533329,0.456576,1.022315,24.761,55.07048
4170,20.845,-0.7303909,-0.0178186,-0.684885,1716.338,19239.63,6171.267,-0.2476275,0.4607366,1.020526,24.76043,55.09075
4171,20.85,-0.718238,-0.01557174,-0.6756284,1793.608,19382.48,6227.847,-0.2435774,0.4584651,1.0121,24.76077,55.11259
4172,20.855,-0.7665213,-0.006328346,-0.6886863,1771.468,19685.67,6286.951,-0.2446282,0.4517322,1.011526,24.76202,55.13569
4173,20.86,-0.6927522,-0.01683223,-0.6826601,1698.174,19205.71,6167.18,-0.2485458,0.444063,1.018065,24.76418,55.15969
4174,20.865,-0.7436532,-0.002412858,-0.6846409,1843.377,19791.76,6296.127,-0.2536315,0.4442323,1.025028,24.76722,55.18425
4175,20.87,-0.6975634,-0.0188156,-0.6869637,1807.968,19822.82,6387.66,-0.2560096,0.450716,1.019086,24.77107,55.20896
4176,20.875,-0.74284,-0.004716361,-0.6931974,1931.343,20569.72,6542.265,-0.2551297,0.4577345,1.011526,24.7757,55.23345
4177,20.88,-0.7147976,-0.01019961,-0.6897699,1858.321,20035.11,6417.032,-0.2512474,0.4569899,1.010387,24.78098,55.25725
4178,20.885,-0.693534,-0.01500542,-0.6851931,1857.386,20577.22,6441.468,-0.2491297,0.4517316,1.019027,24.78159,55.26835
4179,20.89,-0.7064199,-0.01444035,-0.6984419,1991.114,21452.02,6746.92,-0.2500754,0.4449806,1.022402,24.77665,55.26468
4180,20.895,-0.7135183,-0.01064806,-0.6941855,2120.029,21785.07,6903.498,-0.2536318,0.4412291,1.020527,24.77238,55.25989
4181,20.9,-0.723157,-0.01128993,-0.6922696,2054.64,21983.99,6937.221,-0.2557395,0.440439,1.015268,24.76891,55.25417
4182,20.905,-0.7409929,-0.01025038,-0.7035789,1989.448,21638.46,6871.376,-0.2566327,0.4457314,1.016026,24.7663,55.24763
4183,20.91,-0.6728158,-0.01180174,-0.6869813,2022.06,21495.74,6852.279,-0.2564186,0.4509585,1.016819,24.76461,55.24044
4184,20.915,-0.7283745,-0.006932347,-0.7026575,2045.253,22168.58,7068.131,-0.2566324,0.4502309,1.019028,24.7639,55.23266
4185,20.92,-0.6673132,-0.01629724,-0.6893602,2056.188,22305.22,7095.398,-0.2557162,0.4424412,1.019744,24.76416,55.22447
4186,20.925,-0.710611,-0.01050109,-0.6995277,2113.585,23408.18,7402.059,-0.2551323,0.4397292,1.02503,24.76542,55.21592
4187,20.93,-0.7213285,-0.005640242,-0.701961,2151.88,23545.71,7395.032,-0.255005,0.4442936,1.027643,24.76764,55.20712
4188,20.935,-0.6840515,-0.007428144,-0.6964727,2139.156,23559.8,7392.618,-0.2566333,0.4487304,1.026529,24.77079,55.19819
4189,20.94,-0.7251804,8.720282e-05,-0.707879,2170.231,24212.11,7551.856,-0.2581774,0.4443101,1.018036,24.77483,55.18917
4190,20.945,-0.6516694,-0.01219222,-0.6920713,2088.339,23868.92,7535.1,-0.2596337,0.4397283,1.014528,24.77968,55.18018
4191,20.95,-0.7303856,-0.00195473,-0.7043416,2264.774,24947.26,7729.78,-0.2587851,0.440833,1.018331,24.78526,55.1712
4192,20.955,-0.6892555,-0.02095069,-0.7088288,2137.399,24245.95,7758.878,-0.2566327,0.4442258,1.029532,24.79146,55.16228
4193,20.96,-0.6659439,-0.01203503,-0.7044039,2286.036,25196.45,7891.877,-0.2548134,0.4400526,1.032843,24.79815,55.15339
4194,20.965,-0.7005312,-0.003105476,-0.7120347,2231.726,25893.04,8196.537,-0.2566324,0.4337246,1.02803,24.80081,55.13477
4195,20.97,-0.7043309,0.0003779867,-0.7081282,2303.361,25855.11,8276.227,-0.2580159,0.4317229,1.01868,24.7968,55.1008
4196,20.975,-0.7143882,-0.001626201,-0.7156187,2210.598,25655.88,8177.874,-0.2551311,0.4352254,1.019029,24.79317,55.06747
4197,20.98,-0.6651822,-0.005252848,-0.7098441,2224.311,25432.89,8090.158,-0.2496495,0.4365453,1.024308,24.79001,55.03523
4198,20.985,-0.6922895,-0.006714896,-0.7157621,2297.327,26320.43,8334.257,-0.2506308,0.4367256,1.029531,24.78739,55.00453
4199,20.99,-0.6563037,-0.01409004,-0.7131119,2290.306,26811.19,8596.073,-0.2561577,0.436128,1.025651,24.78535,54.97573
4200,20.995,-0.6916904,-0.0001343327,-0.7167546,2338.942,27475.54,8742.24,-0.2566307,0.435224,1.022029,24.78395,54.94918
4201,21,-0.6889816,-0.0004022166,-0.716598,2316.801,27421.23,8700.34,-0.2487464,0.4310833,1.020775,24.78318,54.92516
4202,21.005,-0.6926717,-0.009262733,-0.7267111,2252.159,27498.16,8788.626,-0.2461313,0.4292226,1.02503,24.78307,54.90395
4203,21.01,-0.6700019,-0.004100972,-0.7205158,2303.133,27255.47,8719.466,-0.2555619,0.4304047,1.025675,24.78363,54.88576
4204,21.015,-0.6855047,-0.008491526,-0.7249289,2285.527,27764.76,8792.396,-0.2671364,0.4322221,1.026531,24.78484,54.87077
4205,21.02,-0.6832478,-0.006878863,-0.7362029,2243.612,27879.79,8868.495,-0.2664182,0.4286892,1.02653,24.78668,54.85913
4206,21.025,-0.6361688,0.001900751,-0.7231626,2376.852,28150.78,8860.447,-0.2581329,0.4247199,1.029531,24.78912,54.85094
4207,21.03,-0.7065869,0.00487817,-0.7447319,2466.64,29237.07,9127.503,-0.2534053,0.4237094,1.02689,24.79213,54.84624
4208,21.035,-0.6990422,-0.004359275,-0.7473666,2432.295,28567.3,8994.226,-0.2551317,0.4262199,1.022029,24.79564,54.84501
4209,21.04,-0.6679215,0.007706315,-0.7335213,2500.127,27926.91,8752.884,-0.2555577,0.4255575,1.016954,24.79956,54.84719
4210,21.045,-0.6487589,-0.0082426,-0.7404329,2527.259,28592.8,8898.898,-0.2536289,0.4232201,1.022034,24.80033,54.84489
4211,21.05,-0.6248021,0.0001652896,-0.7380533,2634.284,29140.48,9200.857,-0.2507043,0.4221989,1.030236,24.79357,54.82845
4212,21.055,-0.6806076,0.01787671,-0.7333413,2804.764,29895.12,9331.062,-0.2476272,0.4262204,1.037035,24.78728,54.81565
4213,21.06,-0.6634062,-0.003867268,-0.7462641,2567.32,29822.29,9361.723,-0.2432057,0.4288206,1.034243,24.78159,54.80685
4214,21.065,-0.6454871,-0.003027264,-0.7430326,2591.903,29856.87,9304.686,-0.2431283,0.4262182,1.031033,24.77664,54.80224
4215,21.07,-0.6311439,0.00580182,-0.736916,2604.236,30043.74,9417.401,-0.2490788,0.4182987,1.028825,24.7725,54.80202
4216,21.075,-0.6964964,0.003209323,-0.7572802,2547.003,30722.23,9627.167,-0.2566324,0.4142157,1.031033,24.76928,54.80629
4217,21.08,-0.5920517,-0.0007208253,-0.7453136,2483.397,30173.4,9555.203,-0.2581031,0.4161547,1.029264,24.76703,54.81509
4218,21.085,-0.6582024,0.01196968,-0.7594431,2567.198,31845.68,9984.913,-0.2551302,0.4217181,1.028033,24.7658,54.82838
4219,21.09,-0.6538088,0.009592,-0.7632216,2599.273,31536.46,10077.49,-0.2504605,0.4232343,1.027296,24.76561,54.84606
4220,21.095,-0.6697907,0.01675669,-0.7593486,2639.635,31397.1,9949.791,-0.2461267,0.4217173,1.032535,24.76647,54.86795
4221,21.1,-0.5900079,0.003783647,-0.7535394,2521.976,31079.11,9880.988,-0.2421248,0.4185369,1.035095,24.76837,54.89386
4222,21.105,-0.6253489,-0.001335077,-0.7636077,2656.391,32420.48,10252.5,-0.2431275,0.4172158,1.035535,24.77129,54.92344
4223,21.11,-0.6593412,-0.0017818,-0.7716224,2716.538,33029.43,10555.21,-0.2481553,0.416205,1.031847,24.77516,54.95635
4224,21.115,-0.6593566,0.006453138,-0.7717257,2726.36,32769.3,10371.21,-0.2521299,0.4172152,1.032534,24.77992,54.99211
4225,21.12,-0.6301356,0.01297639,-0.7704147,2714.571,32702.17,10146.74,-0.2504813,0.4169923,1.032136,24.78546,55.03021
4226,21.125,-0.6117498,0.01056087,-0.7679773,2729.903,32875.53,10263.18,-0.2491317,0.4142103,1.031034,24.78901,55.06425
4227,21.13,-0.6615838,0.0147547,-0.775434,2834.991,33293.97,10436.34,-0.2519272,0.4074731,1.027635,24.78444,55.08019
4228,21.135,-0.5975018,-0.003047047,-0.7750769,2726.319,33252.61,10382.34,-0.2566324,0.4037097,1.034038,24.78054,55.0973
4229,21.14,-0.6250691,0.01097719,-0.788298,2874.37,34384.91,10615.08,-0.2567822,0.4047534,1.045137,24.7774,55.11543
4230,21.145,-0.6780497,0.02628798,-0.7825726,2938.5,33826.22,10629.27,-0.2551328,0.4082091,1.053543,24.77508,55.13438
4231,21.15,-0.5934734,0.00739019,-0.769498,2794.623,32671.44,10246.16,-0.2558518,0.4054433,1.048934,24.77364,55.15395
4232,21.155,-0.6027658,-0.002922579,-0.7916556,2800.671,34246.54,10507.43,-0.259634,0.3977046,1.044542,24.77307,55.17387
4233,21.16,-0.5866874,0.01256261,-0.7843267,2903.604,34351.89,10806,-0.2605825,0.390519,1.04554,24.7734,55.19386
4234,21.165,-0.6284804,0.02035673,-0.7728704,2920.961,35087.02,10985.15,-0.2581326,0.3917046,1.052043,24.7746,55.21363
4235,21.17,-0.6332993,0.01469395,-0.7913156,2791.886,34712.87,10789.62,-0.2542936,0.3975215,1.05078,24.77664,55.23288
4236,21.175,-0.5625755,-0.003589748,-0.784992,2826.142,34540.19,10703.78,-0.2536332,0.4022066,1.047542,24.7795,55.25132
4237,21.18,-0.6314962,0.01993511,-0.7895593,2987.672,35469.65,11065.71,-0.2569772,0.3998815,1.045768,24.7831,55.26864
4238,21.185,-0.5488759,0.00663474,-0.7808957,2803.382,35270.09,11135.94,-0.2641366,0.394703,1.050544,24.78739,55.28459
